date,real,nominal
1979.04,36.16996223686877,204.876990022967
1979.05,35.28642819867338,202.42034950069046
1979.06,35.811410546617594,207.73044590231234
1979.07,35.80570083247116,209.9954980366672
1979.08,36.66662910068155,217.10397541328598
1979.09,36.564238048395595,218.84457428403311
1979.10,34.89823240685445,210.55312897674276
1979.11,34.397898621563456,209.4662784354232
1979.12,35.4143502770722,217.9290226020903
1980.01,35.38163434772835,220.85026035392957
1980.02,34.97295056880043,221.38577181679898
1980.03,31.821759893442135,204.5018020005241
1980.04,31.9043358505823,207.33621014237679
1980.05,33.68221094409026,221.05193643213988
1980.06,35.07568290031145,232.72984131087196
1980.07,35.816040550423594,237.6421709984677
1980.08,35.978094230380265,240.44933757294962
1980.09,36.40175272325243,245.32511430273348
1980.10,37.08464552163258,252.30764675054775
1980.11,38.22508807067547,262.2134943088497
1980.12,37.382278991709626,258.83142224444964
1981.01,37.469394536046536,261.53893845592415
1981.02,36.06062847012325,254.30950649506394
1981.03,36.874993305229935,261.8277354082643
1981.04,36.61597693620499,261.7512464946792
1981.05,35.81214236575869,258.0162551485089
1981.06,36.29478733291822,263.82313839371795
1981.07,35.00121209204002,257.2284415548329
1981.08,34.589357650604484,256.1442590956326
1981.09,32.35706052054121,241.94987506900975
1981.10,32.910666869528,246.61755475644463
1981.11,35.051907342682284,263.5067074726537
1981.12,34.97065489292007,263.7375986635916
1982.01,33.38033874774408,252.54737629290616
1982.02,33.1945400615017,251.94063552060675
1982.03,33.43374770118709,253.48793761552997
1982.04,34.27003868824184,260.92833064325305
1982.05,34.48412103416592,265.04834601382436
1982.06,32.78654121992329,255.15716406614706
1982.07,33.24073244014653,260.0253136847041
1982.08,34.54349560818696,270.7704557604977
1982.09,36.97287853916265,290.40653463739
1982.10,40.31200208131912,317.60423457241836
1982.11,41.86409456800234,329.1608742125509
1982.12,42.5001954848681,332.79835729907427
1983.01,43.645082109637315,342.46374239731335
1983.02,44.07828645021169,346.21654917134583
1983.03,45.542480659330806,357.7171837745193
1983.04,46.7583781404316,369.893570439335
1983.05,48.1101264092579,382.90284992459624
